"","Latitude","Longitude"
"2982",38.020478,-78.467982
"2983",38.025291,-78.480685
"2984",38.030267,-78.477549
"2985",38.019645,-78.46853
"2986",38.026588,-78.48045
"2987",38.021523,-78.497497
"2988",38.014495,-78.50005
"2989",38.030267,-78.477549
"2990",38.024669,-78.48988
"2991",38.033234,-78.493642
"2992",38.024675,-78.495376
"2993",38.017872,-78.472868
"2994",38.037719,-78.483196
"2995",38.014495,-78.50005
"2996",38.058532,-78.488855
"2997",38.016703,-78.480816
"2998",38.022839,-78.473248
"2999",38.030391,-78.480746
"3000",38.026837,-78.483051
"3001",38.024675,-78.495376
"3002",38.025075,-78.461317
"3003",38.022084,-78.469217
"3004",38.034988,-78.500296
"3005",38.030391,-78.480746
"3006",38.064408,-78.489597
"3007",38.034988,-78.500296
"3008",38.030203,-78.491156
"3009",38.031848,-78.490814
"3010",38.03229,-78.463473
"3011",38.027986,-78.484488
"3012",38.034988,-78.500296
"3013",38.014946,-78.503703
"3014",38.029226,-78.47664
"3015",38.035521,-78.495052
"3016",38.029931,-78.48003
"3017",38.037713,-78.494095
"3018",38.051498,-78.5002
"3019",38.020895,-78.464037
"3020",38.034122,-78.499326
"3021",38.026588,-78.48045
"3022",38.019645,-78.46853
"3023",38.030267,-78.477549
"3024",38.030267,-78.477549
"3025",38.026588,-78.48045
"3026",38.030267,-78.477549
"3027",38.030234,-78.508221
"3028",38.014495,-78.50005
"3029",38.050253,-78.50248
"3030",38.023408,-78.471574
"3031",38.030267,-78.477549
"3032",38.023421,-78.479709
"3033",38.034122,-78.499326
"3034",38.031221,-78.482987
"3035",38.033559,-78.490241
"3036",38.025451,-78.495668
"3037",38.03573,-78.500873
"3038",38.026588,-78.48045
"3039",38.034794,-78.498909
"3040",38.036718,-78.496805
"3041",38.031667,-78.482066
"3042",38.030616,-78.487044
"3043",38.022908,-78.485672
"3044",38.028987,-78.481476
"3045",38.034122,-78.499326
"3046",38.029435,-78.489618
"3047",38.029435,-78.489618
"3048",38.047832,-78.504303
"3049",38.027986,-78.484488
"3050",38.032494,-78.485766
"3051",38.025784,-78.518964
"3052",38.032645,-78.496684
"3053",38.014495,-78.50005
"3054",38.026588,-78.48045
"3055",38.028639,-78.479375
"3056",38.057817,-78.493732
"3057",38.020243,-78.514161
"3058",38.03575,-78.484068
"3059",38.026633,-78.46845
"3060",38.030391,-78.480746
"3061",38.05877,-78.487974
"3062",38.028772,-78.477348
"3063",38.030541,-78.480746
"3064",38.029765,-78.485528
"3065",38.029765,-78.485528
"3066",38.031848,-78.490814
"3067",38.024646,-78.494399
"3068",38.030788,-78.487892
"3069",38.012056,-78.516812
"3070",38.029534,-78.491541
"3071",38.032381,-78.478954
"3072",38.033559,-78.490241
"3073",38.026588,-78.48045
"3074",38.02702,-78.491261
"3075",38.026588,-78.48045
"3076",38.031848,-78.490814
"3077",38.016724,-78.516252
"3078",38.01461,-78.49561
"3079",38.019665,-78.473778
"3080",38.024646,-78.494399
"3081",38.031682,-78.481145
"3082",38.017072,-78.498455
"3083",38.021466,-78.456341
"3084",38.027733,-78.465583
"3085",38.045382,-78.477166
"3086",38.043974,-78.496347
"3087",38.017072,-78.498455
"3088",38.031682,-78.481145
"3089",38.034794,-78.498909
"3090",38.024393,-78.4987
"3091",38.024646,-78.494399
"3092",38.024646,-78.494399
"3093",38.061075,-78.497953
"3094",38.035319,-78.4627
"3095",38.033219,-78.498297
"3096",38.030748,-78.482695
"3097",38.026588,-78.48045
"3098",38.027592,-78.474548
"3099",38.026214,-78.467407
"3100",38.022908,-78.485672
"3101",38.034035,-78.495713
"3102",38.020942,-78.507475
"3103",38.031608,-78.481893
"3104",38.029435,-78.489618
"3105",38.029765,-78.485528
"3106",38.037614,-78.476349
"3107",38.052715,-78.499043
"3108",38.052819,-78.498406
"3109",38.038053,-78.498689
"3110",38.030267,-78.477549
"3111",38.029803,-78.479272
"3112",38.040294,-78.496232
"3113",38.018501,-78.482394
"3114",38.048623,-78.503011
"3115",38.066776,-78.49006
"3116",38.031987,-78.49551
"3117",38.029406,-78.483094
"3118",38.030267,-78.477549
"3119",38.030391,-78.480746
"3120",38.025595,-78.516645
"3121",38.021523,-78.497497
"3122",38.051498,-78.5002
"3123",38.034988,-78.500296
"3124",38.015537,-78.472869
"3125",38.041645,-78.509653
"3126",38.014495,-78.50005
"3127",38.059769,-78.493071
"3128",38.024669,-78.48988
"3129",38.059171,-78.494844
"3130",38.025191,-78.471217
"3131",38.048623,-78.503011
"3132",38.018864,-78.474503
"3133",38.060455,-78.502101
"3134",38.024675,-78.495376
"3135",38.02958,-78.476031
"3136",38.049485,-78.506608
"3137",38.021016,-78.481214
"3138",38.033559,-78.490241
"3139",38.031848,-78.490814
"3140",38.038906,-78.48683
"3141",38.030472,-78.479998
"3142",38.043463,-78.49427
"3143",38.042033,-78.491926
"3144",38.035696,-78.494993
"3145",38.029803,-78.479272
"3146",38.006172,-78.494017
"3147",38.035562,-78.494329
"3148",38.02629,-78.491051
"3149",38.026113,-78.46858
"3150",38.030267,-78.477549
"3151",38.047832,-78.504303
"3152",38.050253,-78.50248
"3153",38.031303,-78.486222
"3154",38.02393,-78.487254
"3155",38.027733,-78.465583
"3156",38.040323,-78.477686
"3157",38.060855,-78.492224
"3158",38.029406,-78.483094
"3159",38.029641,-78.490293
"3160",38.022956,-78.492442
"3161",38.031377,-78.481967
"3162",38.042215,-78.496417
"3163",38.031848,-78.490814
"3164",38.040289,-78.462727
"3165",38.025191,-78.471217
"3166",38.022084,-78.469217
"3167",38.029931,-78.48003
"3168",38.021759,-78.482908
"3169",38.037149,-78.476746
"3170",38.030966,-78.488496
"3171",38.024646,-78.494399
"3172",38.023297,-78.47208
"3173",38.029691,-78.478432
"3174",38.034284,-78.498138
"3175",38.0342,-78.490023
"3176",38.030363,-78.481565
"3177",38.026588,-78.48045
"3178",38.021466,-78.456341
"3179",38.030267,-78.477549
"3180",38.030391,-78.480746
"3181",38.026588,-78.48045
"3182",38.014495,-78.50005
"3183",38.027754,-78.481638
"3184",38.033559,-78.490241
"3185",38.026588,-78.48045
"3186",38.03573,-78.500873
"3187",38.031848,-78.490814
"3188",38.022084,-78.469217
"3189",38.018774,-78.483294
"3190",38.060855,-78.492224
"3191",38.019645,-78.46853
"3192",38.030358,-78.478079
"3193",38.030267,-78.477549
"3194",38.038019,-78.489672
"3195",38.023122,-78.473462
"3196",38.026937,-78.494957
"3197",38.026099,-78.502883
"3198",38.034988,-78.500296
"3199",38.043249,-78.457367
"3200",38.051498,-78.5002
"3201",38.027478,-78.484968
"3202",38.021234,-78.493889
"3203",38.038438,-78.487242
"3204",38.031987,-78.49551
"3205",38.048623,-78.503011
"3206",38.026588,-78.48045
"3207",38.015145,-78.481442
"3208",38.025191,-78.471217
"3209",38.026837,-78.483051
"3210",38.02923,-78.466351
"3211",38.034305,-78.464641
"3212",38.033559,-78.490241
"3213",38.02502,-78.490183
"3214",38.031779,-78.476942
"3215",38.026588,-78.48045
"3216",38.066529,-78.469679
"3217",38.042033,-78.491926
"3218",38.031382,-78.481145
"3219",38.021234,-78.493889
"3220",38.033559,-78.490241
"3221",38.022839,-78.473248
"3222",38.060855,-78.492224
"3223",38.017059,-78.517076
"3224",38.029753,-78.484568
"3225",38.032895,-78.467148
"3226",38.030837,-78.492632
"3227",38.039966,-78.506381
"3228",38.032645,-78.496684
"3229",38.019814,-78.486029
"3230",38.031848,-78.490814
"3231",38.023355,-78.479555
"3232",38.024109,-78.503133
"3233",38.026937,-78.501907
"3234",38.024044,-78.458912
"3235",38.061269,-78.497998
"3236",38.035916,-78.498522
"3237",38.037555,-78.487604
"3238",38.042033,-78.491926
"3239",38.014946,-78.503703
"3240",38.028931,-78.478864
"3241",38.052715,-78.499043
"3242",38.010047,-78.506293
"3243",38.0342,-78.490023
"3244",38.03575,-78.484068
"3245",38.03183,-78.479908
"3246",38.033559,-78.490241
"3247",38.012121,-78.512626
"3248",38.034035,-78.495713
"3249",38.032137,-78.478169
"3250",38.060894,-78.49691
"3251",38.019814,-78.486029
"3252",38.040776,-78.495718
"3253",38.031904,-78.506849
"3254",38.022084,-78.469217
"3255",38.027754,-78.481638
"3256",38.034988,-78.500296
"3257",38.030482,-78.481848
"3258",38.033951,-78.49996
"3259",38.027754,-78.481638
"3260",38.031848,-78.490814
"3261",38.023363,-78.475421
"3262",38.018646,-78.480822
"3263",38.026588,-78.48045
"3264",38.034639,-78.500517
"3265",38.017166,-78.482095
"3266",38.030482,-78.481848
"3267",38.027754,-78.481638
"3268",38.033559,-78.490241
"3269",38.030748,-78.482695
"3270",38.041804,-78.499982
"3271",38.035319,-78.4627
"3272",38.027807,-78.491575
"3273",38.036718,-78.496805
"3274",38.031848,-78.490814
"3275",38.061269,-78.497998
"3276",38.020609,-78.471104
"3277",38.030482,-78.481848
"3278",38.031758,-78.466376
"3279",38.023622,-78.506549
"3280",38.065629,-78.488112
"3281",38.04177,-78.486691
"3282",38.03523,-78.493175
"3283",38.034988,-78.500296
"3284",38.034988,-78.500296
"3285",38.034988,-78.500296
"3286",38.03245,-78.494766
"3287",38.034988,-78.500296
"3288",38.051498,-78.5002
"3289",38.038906,-78.48683
"3290",38.030748,-78.482695
"3291",38.02935,-78.480554
"3292",38.026588,-78.48045
"3293",38.02958,-78.476031
"3294",38.02958,-78.476031
"3295",38.016682,-78.485939
"3296",38.033559,-78.490241
"3297",38.02387,-78.455313
"3298",38.024172,-78.474491
"3299",38.012506,-78.488447
"3300",38.03895,-78.493428
"3301",38.030363,-78.481565
"3302",38.030016,-78.46495
"3303",38.035852,-78.457354
"3304",38.040289,-78.462727
"3305",38.030045,-78.479255
"3306",38.031382,-78.481145
"3307",38.035942,-78.496167
"3308",38.032133,-78.481004
"3309",38.012176,-78.510782
"3310",38.041161,-78.495152
"3311",38.017072,-78.498455
"3312",38.024646,-78.494399
"3313",38.040536,-78.49772
"3314",38.026588,-78.48045
"3315",38.030788,-78.487892
"3316",38.030267,-78.477549
"3317",38.023804,-78.462147
"3318",38.019381,-78.510104
"3319",38.025451,-78.495668
"3320",38.038906,-78.48683
"3321",38.020895,-78.464037
"3322",38.025125,-78.511659
"3323",38.025191,-78.471217
"3324",38.025191,-78.471217
"3325",38.030475,-78.488002
"3326",38.026355,-78.479577
"3327",38.030616,-78.487044
"3328",38.030616,-78.487044
"3329",38.047832,-78.504303
"3330",38.030363,-78.481565
"3331",38.020243,-78.514161
"3332",38.020972,-78.467448
"3333",38.025784,-78.518964
"3334",38.021191,-78.487098
"3335",38.039708,-78.492036
"3336",38.026588,-78.48045
"3337",38.060855,-78.492224
"3338",38.027754,-78.481638
"3339",38.021191,-78.487098
"3340",38.014946,-78.503703
"3341",38.026588,-78.48045
"3342",38.026588,-78.48045
"3343",38.030363,-78.481565
"3344",38.048623,-78.503011
"3345",38.030482,-78.481848
"3346",38.030905,-78.479564
"3347",38.026837,-78.483051
"3348",38.04177,-78.486691
"3349",38.03659,-78.492641
"3350",38.038226,-78.48665
"3351",38.036242,-78.502401
"3352",38.031848,-78.490814
"3353",38.022084,-78.469217
"3354",38.031382,-78.481145
"3355",38.021191,-78.487098
"3356",38.029931,-78.48003
"3357",38.026588,-78.48045
"3358",38.015145,-78.481442
"3359",38.02935,-78.480554
"3360",38.026588,-78.48045
"3361",38.021234,-78.493889
"3362",38.036864,-78.483542
"3363",38.022084,-78.469217
"3364",38.047832,-78.504303
"3365",38.01801,-78.47932
"3366",38.060855,-78.492224
"3367",38.022084,-78.469217
"3368",38.038928,-78.467584
"3369",38.036838,-78.46429
"3370",38.041405,-78.459064
"3371",38.040728,-78.478271
"3372",38.033849,-78.482417
"3373",38.030358,-78.478079
"3374",38.060255,-78.473158
"3375",38.027986,-78.484488
"3376",38.058905,-78.493464
"3377",38.023231,-78.514402
"3378",38.030184,-78.482828
"3379",38.02078,-78.510129
"3380",38.023177,-78.518
"3381",38.025451,-78.495668
"3382",38.113618,-78.438369
"3383",38.028805,-78.492153
"3384",38.030267,-78.477549
"3385",38.032645,-78.496684
"3386",38.014495,-78.50005
"3387",38.025451,-78.495668
"3388",38.027807,-78.491575
"3389",38.038632,-78.456902
"3390",38.026588,-78.48045
"3391",38.029534,-78.491541
"3392",38.029765,-78.485528
"3393",38.020689,-78.494558
"3394",38.021191,-78.487098
"3395",38.039962,-78.506659
"3396",38.060855,-78.492224
"3397",38.023297,-78.47208
"3398",38.060855,-78.492224
"3399",38.026881,-78.47762
"3400",38.030267,-78.477549
"3401",38.030267,-78.477549
"3402",38.05766,-78.47419
"3403",38.024669,-78.48988
"3404",38.051498,-78.5002
"3405",38.018683,-78.484921
"3406",38.041804,-78.499982
"3407",38.031682,-78.481145
"3408",38.034171,-78.496505
"3409",38.024675,-78.495376
"3410",38.038438,-78.487242
"3411",38.033951,-78.49996
"3412",38.065924,-78.475782
"3413",38.032061,-78.480066
"3414",38.024646,-78.494399
"3415",38.052819,-78.498406
"3416",38.024646,-78.494399
"3417",38.026588,-78.48045
"3418",38.027886,-78.485134
"3419",38.059171,-78.494844
"3420",38.048623,-78.503011
"3421",38.041144,-78.498259
"3422",38.024646,-78.494399
"3423",38.01976,-78.507945
"3424",38.042215,-78.496417
"3425",38.031382,-78.481145
"3426",38.018623,-78.471408
"3427",38.033951,-78.49996
"3428",38.026588,-78.48045
"3429",38.050253,-78.50248
"3430",38.031294,-78.484883
"3431",38.033951,-78.49996
"3432",38.030184,-78.482828
"3433",38.026588,-78.48045
"3434",38.048623,-78.503011
"3435",38.051498,-78.5002
"3436",38.019381,-78.510104
"3437",38.03264,-78.484434
"3438",38.05877,-78.487974
"3439",38.044104,-78.492733
"3440",38.035796,-78.502112
"3441",38.059223,-78.49961
"3442",38.030748,-78.482695
"3443",38.031682,-78.481145
"3444",38.027754,-78.481638
"3445",38.022908,-78.485672
"3446",38.03928,-78.496473
"3447",38.034988,-78.500296
"3448",38.030267,-78.477549
"3449",38.027733,-78.465583
"3450",38.030184,-78.482828
"3451",38.026588,-78.48045
"3452",38.025451,-78.495668
"3453",38.033832,-78.494027
"3454",38.03575,-78.484068
"3455",38.030267,-78.477549
"3456",38.023972,-78.501265
"3457",38.034497,-78.500062
"3458",38.031726,-78.498276
"3459",38.033559,-78.490241
"3460",38.038906,-78.48683
"3461",38.030358,-78.478079
"3462",38.031808,-78.501871
"3463",38.014495,-78.50005
"3464",38.025191,-78.471217
"3465",38.014495,-78.50005
"3466",38.03264,-78.462739
"3467",38.024646,-78.494399
"3468",38.03031,-78.474402
"3469",38.029931,-78.48003
"3470",38.033559,-78.490241
"3471",38.031726,-78.498276
"3472",38.023661,-78.481864
"3473",38.038438,-78.487242
"3474",38.031848,-78.490814
"3475",38.030915,-78.469021
"3476",38.038226,-78.513463
"3477",38.026588,-78.48045
"3478",38.038632,-78.456902
"3479",38.030267,-78.477549
"3480",38.028772,-78.477348
"3481",38.027754,-78.481638
"3482",38.030267,-78.477549
"3483",38.026588,-78.48045
"3484",38.025291,-78.480685
"3485",38.038438,-78.487242
"3486",38.025605,-78.48916
"3487",38.023231,-78.514402
"3488",38.033559,-78.490241
"3489",38.021191,-78.487098
"3490",38.03031,-78.474402
"3491",38.035319,-78.4627
"3492",38.04053,-78.499922
"3493",38.041178,-78.464155
"3494",38.033559,-78.490241
"3495",38.043885,-78.504335
"3496",38.014946,-78.503703
"3497",38.021124,-78.477039
"3498",38.020518,-78.499785
"3499",38.038928,-78.467584
"3500",38.035177,-78.493817
"3501",38.06198,-78.494142
"3502",38.065057,-78.48225
"3503",38.034122,-78.499326
"3504",38.065057,-78.48225
"3505",38.034122,-78.499326
"3506",38.030184,-78.482828
"3507",38.065057,-78.48225
"3508",38.030267,-78.477549
"3509",38.034122,-78.499326
"3510",38.022593,-78.48463
"3511",38.031848,-78.490814
"3512",38.018501,-78.482394
"3513",38.03573,-78.500873
"3514",38.01789,-78.495359
"3515",38.026588,-78.48045
"3516",38.029242,-78.484014
"3517",38.031121,-78.480304
"3518",38.028362,-78.485648
"3519",38.025191,-78.471217
"3520",38.026214,-78.467407
"3521",38.014946,-78.503703
"3522",38.030191,-78.481861
"3523",38.030267,-78.477549
"3524",38.016899,-78.483454
"3525",38.029931,-78.48003
"3526",38.034988,-78.500296
"3527",38.034988,-78.500296
"3528",38.036158,-78.499392
"3529",38.034988,-78.500296
"3530",38.031667,-78.482066
"3531",38.034988,-78.500296
"3532",38.034988,-78.500296
"3533",38.029803,-78.479272
"3534",38.035916,-78.498522
"3535",38.030482,-78.481848
"3536",38.065057,-78.48225
"3537",38.069522,-78.47146
"3538",38.026507,-78.512722
"3539",38.014495,-78.50005
"3540",38.034988,-78.500296
"3541",38.060855,-78.492224
"3542",38.051498,-78.5002
"3543",38.03573,-78.500873
"3544",38.05813,-78.505417
"3545",38.029801,-78.491318
"3546",38.060855,-78.492224
"3547",38.020895,-78.464037
"3548",38.026588,-78.48045
"3549",38.029801,-78.491318
"3550",38.052819,-78.498406
"3551",38.065057,-78.48225
"3552",38.026588,-78.48045
"3553",38.02816,-78.47218
"3554",38.026906,-78.476687
"3555",38.063452,-78.4957
"3556",38.029103,-78.465725
"3557",38.026588,-78.48045
"3558",38.02393,-78.487254
"3559",38.029753,-78.484568
"3560",38.028394,-78.4925
"3561",38.040323,-78.477686
"3562",38.033559,-78.490241
"3563",38.024646,-78.494399
"3564",38.030267,-78.477549
"3565",38.031121,-78.480304
"3566",38.023355,-78.479555
"3567",38.03578,-78.486696
"3568",38.03813,-78.494226
"3569",38.016021,-78.47595
"3570",38.022908,-78.485672
"3571",38.050253,-78.50248
"3572",38.060855,-78.492224
"3573",38.022736,-78.473958
"3574",38.066776,-78.49006
"3575",38.035108,-78.465853
"3576",38.033559,-78.490241
"3577",38.024393,-78.4987
"3578",38.045976,-78.460828
"3579",38.029931,-78.48003
"3580",38.01939,-78.466963
"3581",38.027754,-78.481638
"3582",38.03895,-78.493428
"3583",38.039571,-78.484022
"3584",38.041161,-78.495152
"3585",38.031682,-78.481145
"3586",38.047721,-78.503766
"3587",38.04177,-78.486691
"3588",38.052715,-78.499043
"3589",38.022908,-78.485672
"3590",38.023494,-78.471704
"3591",38.030267,-78.477549
"3592",38.05877,-78.487974
"3593",38.06483,-78.494117
"3594",38.021024,-78.479249
"3595",38.029641,-78.490293
"3596",38.016682,-78.485939
"3597",38.01976,-78.507945
"3598",38.024646,-78.494399
"3599",38.014495,-78.50005
"3600",38.025771,-78.518734
"3601",38.016703,-78.480816
"3602",38.024393,-78.4987
"3603",38.035412,-78.494329
"3604",38.051498,-78.5002
"3605",38.030748,-78.482695
"3606",38.025291,-78.480685
"3607",38.026588,-78.48045
"3608",38.021191,-78.487098
"3609",38.037013,-78.489636
"3610",38.014946,-78.503703
"3611",38.033951,-78.49996
"3612",38.026588,-78.48045
"3613",38.038017,-78.493928
"3614",38.019704,-78.488399
"3615",38.030363,-78.481565
"3616",38.017872,-78.472868
"3617",38.02958,-78.476031
"3618",38.026588,-78.48045
"3619",38.060855,-78.492224
"3620",38.037614,-78.476349
"3621",38.020616,-78.515936
"3622",38.032619,-78.479731
"3623",38.024646,-78.494399
"3624",38.029931,-78.48003
"3625",38.036342,-78.488528
"3626",38.052489,-78.475702
"3627",38.081763,-78.490562
"3628",38.029931,-78.48003
"3629",38.03573,-78.500873
"3630",38.025784,-78.518964
"3631",38.039816,-78.49879
"3632",38.030391,-78.480746
"3633",38.02935,-78.480554
"3634",38.031667,-78.482066
"3635",38.026588,-78.48045
"3636",38.032363,-78.481538
"3637",38.045269,-78.499957
"3638",38.030184,-78.482828
"3639",38.060855,-78.492224
"3640",38.035916,-78.498522
"3641",38.055196,-78.5015
"3642",38.030391,-78.480746
"3643",38.020631,-78.481962
"3644",38.025451,-78.495668
"3645",38.014495,-78.50005
"3646",38.042362,-78.456287
"3647",38.057817,-78.493732
"3648",38.051498,-78.5002
"3649",38.037013,-78.489636
"3650",38.039628,-78.472635
"3651",38.031667,-78.482066
"3652",38.022211,-78.491258
"3653",38.064214,-78.475111
"3654",38.017288,-78.512673
"3655",38.014495,-78.50005
"3656",38.018656,-78.493476
"3657",38.030267,-78.477549
"3658",38.038558,-78.494435
"3659",38.041161,-78.495152
"3660",38.030184,-78.482828
"3661",38.019591,-78.478223
"3662",38.016682,-78.485939
"3663",38.027807,-78.491575
"3664",38.027573,-78.499504
"3665",38.030391,-78.480746
"3666",38.028772,-78.477348
"3667",38.051498,-78.5002
"3668",38.024646,-78.494399
"3669",38.030391,-78.480746
"3670",38.030267,-78.477549
"3671",38.052642,-78.502484
"3672",38.026723,-78.468572
"3673",38.030267,-78.477549
"3674",38.030064,-78.482227
"3675",38.028394,-78.4925
"3676",38.059311,-78.50307
"3677",38.030363,-78.481565
"3678",38.012121,-78.512626
"3679",38.026588,-78.48045
"3680",38.022736,-78.473958
"3681",38.03573,-78.500873
"3682",38.035696,-78.494993
"3683",38.030267,-78.477549
"3684",38.029931,-78.48003
"3685",38.018719,-78.478817
"3686",38.026837,-78.483051
"3687",38.024646,-78.494399
"3688",38.043854,-78.470276
"3689",38.02215,-78.483797
"3690",38.029931,-78.48003
"3691",38.060855,-78.492224
"3692",38.028128,-78.500193
"3693",38.030748,-78.482695
"3694",38.019334,-78.466046
"3695",38.045382,-78.477166
"3696",38.040717,-78.477038
"3697",38.029226,-78.47664
"3698",38.030267,-78.477549
"3699",38.029591,-78.481582
"3700",38.044705,-78.480152
"3701",38.024859,-78.513282
"3702",38.023922,-78.506549
"3703",38.057817,-78.493732
"3704",38.031987,-78.49551
"3705",38.018502,-78.466976
"3706",38.03144,-78.478512
"3707",38.036518,-78.475203
"3708",38.058504,-78.468986
"3709",38.057743,-78.491336
"3710",38.031074,-78.471514
"3711",38.057817,-78.493732
"3712",38.041645,-78.509653
"3713",38.060894,-78.49691
"3714",38.019645,-78.46853
"3715",38.016682,-78.485939
"3716",38.073473,-78.477379
"3717",38.020609,-78.471104
"3718",38.019141,-78.49392
"3719",38.034122,-78.499326
"3720",38.02611,-78.513611
"3721",38.030195,-78.477633
"3722",38.035166,-78.461418
"3723",38.030195,-78.477633
"3724",38.030534,-78.470865
"3725",38.014407,-78.470484
"3726",38.059171,-78.494844
"3727",38.031848,-78.490814
"3728",38.02858,-78.473781
"3729",38.018617,-78.467535
"3730",38.01939,-78.466963
"3731",38.014495,-78.50005
"3732",38.051498,-78.5002
"3733",38.030267,-78.477549
"3734",38.025075,-78.461317
"3735",38.052489,-78.475702
"3736",38.022084,-78.469217
"3737",38.029122,-78.471334
"3738",38.040289,-78.462727
"3739",38.037428,-78.482244
"3740",38.044093,-78.484199
"3741",38.015145,-78.481442
"3742",38.030195,-78.479255
"3743",38.027754,-78.481638
"3744",38.014946,-78.503703
"3745",38.030788,-78.487892
"3746",38.019358,-78.472299
"3747",38.029435,-78.489618
"3748",38.040728,-78.478271
"3749",38.033951,-78.49996
"3750",38.034938,-78.486011
"3751",38.031682,-78.481145
"3752",38.045382,-78.477166
"3753",38.017745,-78.46969
"3754",38.02991,-78.493653
"3755",38.028394,-78.4925
"3756",38.024646,-78.494399
"3757",38.035177,-78.493817
"3758",38.024646,-78.494399
"3759",38.052819,-78.498406
"3760",38.038169,-78.485496
"3761",38.052715,-78.499043
"3762",38.030363,-78.481565
"3763",38.023831,-78.481389
"3764",38.023804,-78.462147
"3765",38.017307,-78.47547
"3766",38.015145,-78.481442
"3767",38.02935,-78.480554
"3768",38.065629,-78.488112
"3769",38.034284,-78.498138
"3770",38.026581,-78.47762
"3771",38.022084,-78.469217
"3772",38.026588,-78.48045
"3773",38.030363,-78.481565
"3774",38.03264,-78.462739
"3775",38.03573,-78.500873
"3776",38.057743,-78.491336
"3777",38.041161,-78.495152
"3778",38.061269,-78.497998
"3779",38.02858,-78.473781
"3780",38.031667,-78.482066
"3781",38.047756,-78.493082
"3782",38.02858,-78.473781
"3783",38.026588,-78.48045
"3784",38.031819,-78.479283
"3785",38.029765,-78.485528
"3786",38.059769,-78.493071
"3787",38.032053,-78.46528
"3788",38.037013,-78.489636
"3789",38.035846,-78.50148
"3790",38.0342,-78.490023
"3791",38.018608,-78.50799
"3792",38.038438,-78.487242
"3793",38.030872,-78.509866
"3794",38.026588,-78.48045
"3795",38.034988,-78.500296
"3796",38.025804,-78.462966
"3797",38.029765,-78.485528
"3798",38.030267,-78.477549
"3799",38.022084,-78.469217
"3800",38.014495,-78.50005
"3801",38.031303,-78.486222
"3802",38.045269,-78.499957
"3803",38.025784,-78.518964
"3804",38.034988,-78.500296
"3805",38.030267,-78.477549
"3806",38.02958,-78.476031
"3807",38.014407,-78.470484
"3808",38.021466,-78.456341
"3809",38.019704,-78.488399
"3810",38.03264,-78.462739
"3811",38.029534,-78.491541
"3812",38.02611,-78.513611
"3813",38.027754,-78.481638
"3814",38.015145,-78.481442
"3815",38.06198,-78.494142
"3816",38.027381,-78.511218
"3817",38.052715,-78.499043
"3818",38.030267,-78.477549
"3819",38.036342,-78.488528
"3820",38.026588,-78.48045
"3821",38.019704,-78.488399
"3822",38.037655,-78.497624
"3823",38.033559,-78.490241
"3824",38.036958,-78.474601
"3825",38.027592,-78.474548
"3826",38.023322,-78.513649
"3827",38.026588,-78.48045
"3828",38.038632,-78.456902
"3829",38.034122,-78.499326
"3830",38.039371,-78.496804
"3831",38.051498,-78.5002
"3832",38.026588,-78.48045
"3833",38.033577,-78.485453
"3834",38.038906,-78.48683
"3835",38.065057,-78.48225
"3836",38.03668,-78.458298
"3837",38.052715,-78.499043
"3838",38.02935,-78.480554
"3839",38.029267,-78.476974
"3840",38.03031,-78.474402
"3841",38.029534,-78.491541
"3842",38.016455,-78.480456
"3843",38.030358,-78.478079
"3844",38.030234,-78.508221
"3845",38.024669,-78.48988
"3846",38.033474,-78.48135
"3847",38.034938,-78.486011
"3848",38.038906,-78.48683
"3849",38.045269,-78.499957
"3850",38.052489,-78.475702
"3851",38.031848,-78.490814
"3852",38.025191,-78.471217
"3853",38.057817,-78.493732
"3854",38.02611,-78.513611
"3855",38.021191,-78.487098
"3856",38.030267,-78.477549
"3857",38.027589,-78.456267
"3858",38.048623,-78.503011
"3859",38.026596,-78.51346
"3860",38.026588,-78.48045
"3861",38.03427,-78.478722
"3862",38.019645,-78.46853
"3863",38.030482,-78.481848
"3864",38.038438,-78.487242
"3865",38.029801,-78.491318
"3866",38.039186,-78.491586
"3867",38.024116,-78.481209
"3868",38.026588,-78.48045
"3869",38.024859,-78.513282
"3870",38.038226,-78.513463
"3871",38.027592,-78.474548
"3872",38.022736,-78.473958
"3873",38.065057,-78.48225
"3874",38.027589,-78.456267
"3875",38.029931,-78.48003
"3876",38.030167,-78.485534
"3877",38.034988,-78.500296
"3878",38.024635,-78.510465
"3879",38.037013,-78.489636
"3880",38.051498,-78.5002
"3881",38.020465,-78.514671
"3882",38.014495,-78.50005
"3883",38.02935,-78.480554
"3884",38.052849,-78.48642
"3885",38.02935,-78.480554
"3886",38.051498,-78.5002
"3887",38.048623,-78.503011
"3888",38.031215,-78.473866
"3889",38.022084,-78.469217
"3890",38.024646,-78.494399
"3891",38.059311,-78.50307
"3892",38.037307,-78.46384
"3893",38.025169,-78.514956
"3894",38.033951,-78.49996
"3895",38.026783,-78.510448
"3896",38.037655,-78.497624
"3897",38.031848,-78.490814
"3898",38.016886,-78.493051
"3899",38.066776,-78.49006
"3900",38.023922,-78.506549
"3901",38.035319,-78.4627
"3902",38.025804,-78.462966
"3903",38.026906,-78.476687
"3904",38.024493,-78.479162
"3905",38.029296,-78.480559
"3906",38.034853,-78.471089
"3907",38.03394,-78.475337
"3908",38.03394,-78.475337
"3909",38.033951,-78.49996
"3910",38.03813,-78.494226
"3911",38.065057,-78.48225
"3912",38.030391,-78.480746
"3913",38.025804,-78.462966
